"","rowid","blockType","diceIndices_1","diceIndices_2","block","trialIndex","allTrialIndex","key","R","startSqueezyAcquisition","stateTime","state","diceWeights_1","diceWeights_2","diceWeights_3","diceWeights_4","criteria_1","criteria_2","criteria_3","criteria_4","criteria_5","bank","purse_1","purse_2","diceRollTime","break.","chosenDice","startDice","chosenDiceLocation","endDice","chosenWinProbs_1","chosenWinProbs_2","unchosenDice","rand_1","rand_2","winnings_1","winnings_2","randRwd","allowedWinnings_1","allowedWinnings_2","totalWin","isPurseFull_1","isPurseFull_2","winCurrency","isWinPurseFull","startReward","endReward","isPurseFullAfterReward_1","isPurseFullAfterReward_2","meanRecentChoice","moveToBank","goToNextState","recentPreference_1","recentPreference_2","startITI","startScan","subject_nr","stateName","correctDice","correct"
"237",238,1,1,2,1,8,8,0,1,528693.9867784,8,1,0.15,0,0,0.85,0,2,20,0,3,5,1,2,2.68934681589277,0,2,528694.3230541,2,528694.7674332,0,0.85,0,0.569095479609221,0.445840546749064,0,1,0.0853857664803159,0,1,1,0,0,2,0,528697.5263331,528698.0531148,0,0,2,0,0,0,1,528698.0542941,528669.0724677,23,"learning",2,1
"238",239,1,1,2,1,9,9,0,1,528698.4977686,9,1,0.15,0,0,0.85,0,2,20,0,3,5,1,3,1.52748629285258,0,2,528698.84343,2,528699.2115211,0,0.85,0,0.638602116020635,0.425700329271219,0,1,0.332602649870428,0,1,1,0,0,2,0,528700.7948758,528701.32458,0,0,2,0,1,0,1,528701.3257463,528669.0724677,23,"learning",2,1
"239",240,1,2,1,1,10,10,0,1,528701.7640148,1,2,0.85,0,0,0.15,0,1,20,0,3,5,1,3,1.92948934490995,0,2,528702.1128572,1,528702.5206127,0,0.15,0,0.224822058475222,0.325974774730204,0,0,0.457968613276304,0,0,0,0,0,0,0,528704.5313123,528705.0577377,0,0,2,0,0,0,1,528705.0590961,528669.0724677,23,"learning",1,0
"240",241,1,1,2,1,11,11,0,1,528705.3368541,2,2,0.85,0,0,0.15,0,1,20,0,3,5,1,3,1.26377243019056,0,2,528705.6823569,2,528706.0846561,0,0.15,0,0.534636233873419,0.781860219542375,0,0,0.0283492812765436,0,0,0,0,0,0,0,528707.4170691,528707.9439448,0,0,2,0,0,0,1,528707.9453093,528669.0724677,23,"learning",1,0
"241",242,1,1,2,1,12,12,0,1,528708.2221265,3,2,0.85,0,0,0.15,0,1,20,0,3,5,1,4,0.767448862607314,0,1,528708.56825,1,528709.0885825,0.85,0,1,0.549471957425156,0.109223791932318,0,1,0.868219217341102,0,1,1,0,0,2,0,528709.919879,528710.4462973,0,0,2,0,0,0,1,528710.4470186,528669.0724677,23,"learning",1,1
"242",243,1,2,1,1,13,13,0,1,528710.8754268,4,2,0.85,0,0,0.15,0,1,20,0,3,5,2,4,0.812936807277036,0,1,528711.2204328,2,528711.6712128,0.85,0,1,0.255958581711849,0.349257786572033,1,0,0.487340966492412,1,0,1,0,0,1,0,528712.5554574,528713.0841587,0,0,1.88888888888889,0,0,0,1,528713.0848683,528669.0724677,23,"learning",1,1
"243",244,1,1,2,1,14,14,0,1,528713.5264155,5,2,0.85,0,0,0.15,0,1,20,0,3,5,2,4,2.33729615815494,0,2,528713.8726584,2,528714.8257618,0,0.15,0,0.0409883626351122,0.858267777892611,0,0,0.853450516223854,0,0,0,0,0,0,0,528717.2252133,528717.7517745,0,0,1.77777777777778,0,0,0,1,528717.7531306,528669.0724677,23,"learning",1,0
"244",245,1,1,2,1,15,15,0,1,528718.0299587,6,2,0.85,0,0,0.15,0,1,20,0,3,5,2,4,0.624588328077889,0,1,528718.3761727,1,528718.7886213,0.85,0,1,0.9408289754978,0.202646946035504,0,0,0.72293069745799,0,0,0,0,0,0,0,528719.4772145,528720.0064344,0,0,1.77777777777778,0,0,0,1,528720.0077883,528669.0724677,23,"learning",1,1
"245",246,1,2,1,1,16,16,0,1,528720.2846758,7,2,0.85,0,0,0.15,0,1,20,0,3,10,2,0,1.4917322144588,0,1,528720.6282462,2,528721.085581,0.85,0,1,0.350219085713216,0.943651817806421,0,1,0.93176359955551,0,1,1,0,0,2,0,528722.6464664,528723.1829109,0,1,1.66666666666667,2,0,0,0,528724.5400135,528669.0724677,23,"learning",1,1
"246",247,1,2,1,1,17,17,0,1,528725.0274469,8,2,0.85,0,0,0.15,0,1,20,0,3,10,3,0,0.838701823740057,0,1,528725.3655235,2,528725.7392215,0.85,0,1,0.145101985644356,0.391318872468929,1,0,0.115753780677383,1,0,1,0,0,1,0,528726.6496509,528727.1770604,0,0,1.55555555555556,0,0,0,0,528727.177746,528669.0724677,23,"learning",1,1
"247",248,1,2,1,1,18,18,0,1,528727.6071186,9,2,0.85,0,0,0.15,0,1,20,0,3,10,4,0,0.842041506617614,0,1,528727.9509814,2,528728.2677151,0.85,0,1,0.679945708911388,0.121761592710995,1,0,0.269664333898385,1,0,1,0,0,1,0,528729.1884873,528729.7155039,0,0,1.44444444444444,0,0,0,0,528729.7162088,528669.0724677,23,"learning",1,1
"248",249,1,1,2,1,19,19,0,1,528730.1624284,10,2,0.85,0,0,0.15,0,1,20,0,3,15,0,0,1.00080498839712,0,1,528730.5206384,1,528730.9579083,0.85,0,1,0.037495247191621,0.118058139489608,1,0,0.0737955512949378,1,0,1,0,0,1,0,528732.0217676,528732.5525554,1,0,1.33333333333333,1,0,0,0,528733.9145597,528669.0724677,23,"learning",1,1
"249",250,1,2,1,1,20,20,0,1,528734.4227876,11,2,0.85,0,0,0.15,0,1,20,0,3,15,0,0,1.9379042423092,0,1,528734.7567343,2,528735.5449281,0.85,0,1,0.867981613952664,0.0630922936747026,0,0,0.299762611342904,0,0,0,0,0,0,0,528737.5421541,528738.069454,0,0,1.22222222222222,0,1,1,0,528738.0711113,528669.0724677,23,"learning",1,1
"250",251,1,1,2,1,21,21,0,1,528738.3463381,1,3,0.85,0,0,0.15,1,0,0,0,2,15,1,0,0.645548373717879,0,1,528738.6930924,1,528739.2262306,0.85,0,1,0.357681335565808,0.725627228468675,1,0,0.336218038338859,1,0,1,0,0,1,0,528739.9450083,528740.4854042,0,0,1.11111111111111,0,0,1,0,528740.4860683,528669.0724677,23,"fill",1,1
"251",252,1,1,2,1,22,22,0,1,528740.9228333,2,3,0.85,0,0,0.15,1,0,0,0,2,15,1,1,1.98921166835127,0,1,528741.2620412,1,528741.7297322,0.85,0,1,0.26201433424744,0.431622057244749,0,1,0.97300020035534,0,1,1,0,0,2,0,528743.7814473,528744.3080188,0,0,1.11111111111111,0,0,1,0,528744.3090875,528669.0724677,23,"fill",1,1
"252",253,1,2,1,1,23,23,0,1,528744.7389403,3,3,0.85,0,0,0.15,1,0,0,0,2,15,2,1,1.08034169313285,0,1,528745.0819284,2,528745.5341644,0.85,0,1,0.00938906746433765,0.234882606442046,1,0,0.444052282858323,1,0,1,0,0,1,0,528746.6837592,528747.2103373,0,0,1.11111111111111,0,0,1,0,528747.2110055,528669.0724677,23,"fill",1,1
"253",254,1,1,2,1,24,24,0,1,528747.6436053,4,3,0.85,0,0,0.15,1,0,0,0,2,15,2,1,1.20867212220799,0,2,528747.9843898,2,528748.5990749,0,0.15,0,0.341932415573838,0.186900104273168,0,0,0.752845583030334,0,0,0,0,0,0,0,528749.8691196,528750.3984267,0,0,1,0,0,1,0,528750.3996797,528669.0724677,23,"fill",1,0
"254",255,1,1,2,1,25,25,0,1,528750.6771719,5,3,0.85,0,0,0.15,1,0,0,0,2,15,2,2,0.596891393206398,0,1,528751.0201845,1,528751.3478675,0.85,0,1,0.846098022023296,0.618189193178819,0,1,0.985173043683775,0,1,1,0,0,2,0,528752.0215332,528752.5478814,0,0,1.11111111111111,0,0,1,0,528752.5485423,528669.0724677,23,"fill",1,1
"255",256,1,1,2,1,26,26,0,1,528752.9801284,6,3,0.85,0,0,0.15,1,0,0,0,2,15,3,2,0.606929604226087,0,1,528753.3220945,1,528753.7722696,0.85,0,1,0.206921734609915,0.933929116814436,1,0,0.456924916074012,1,0,1,0,0,1,0,528754.4394252,528754.9698788,0,0,1.11111111111111,0,0,1,0,528754.9706019,528669.0724677,23,"fill",1,1
"256",257,1,2,1,1,27,27,0,1,528755.4014782,7,3,0.85,0,0,0.15,1,0,0,0,2,15,3,2,1.20462246455593,0,1,528755.7407693,2,528757.1076004,0.85,0,1,0.949026205101005,0.675561699091228,0,0,0.394998789118108,0,0,0,0,0,0,0,528758.3760601,528758.9032463,0,0,1.11111111111111,0,0,1,0,528758.9045081,528669.0724677,23,"fill",1,1
"257",258,1,2,1,1,28,28,0,1,528759.1813573,8,3,0.85,0,0,0.15,1,0,0,0,2,15,4,2,1.79682543772242,0,1,528759.5272798,2,528760.0502408,0.85,0,1,0.832213482068982,0.494493040373674,1,0,0.16954477419232,1,0,1,0,0,1,0,528761.9298758,528762.4581678,0,0,1.11111111111111,0,0,1,0,528762.4588653,528669.0724677,23,"fill",1,1
"258",259,1,1,2,1,29,29,0,1,528762.9015735,9,3,0.85,0,0,0.15,1,0,0,0,2,15,5,2,1.15521468857269,0,1,528763.2470735,1,528763.7031554,0.85,0,1,0.493469397810524,0.287693344793629,1,0,0.821359375271961,1,0,1,0,0,1,0,528764.9148663,528765.4445752,1,0,1.11111111111111,0,1,1,0,528765.4453697,528669.0724677,23,"fill",1,1
"259",260,1,1,2,1,30,30,0,1,528765.8886118,1,4,0,0,0,0,0,0,8,0,2,15,5,2,0.781850543693783,0,1,528766.2328316,1,528766.6482787,0,0,1,0.571642393008939,0.719511271893577,0,0,0.179962641273977,0,0,0,1,0,0,0,528767.5003342,528768.0285303,1,0,1.11111111111111,0,0,1,0,528768.0299065,528669.0724677,23,"extinction",2,0
"260",261,1,2,1,1,31,31,0,1,528768.3069819,2,4,0,0,0,0,0,0,8,0,2,15,5,2,1.42982420930704,0,2,528768.6515563,1,528769.5241862,0,0,0,0.143330513202352,0.0548822534077308,0,0,0.381850917380562,0,0,0,1,0,0,0,528771.03662,528771.5730945,1,0,1.11111111111111,0,0,1,0,528771.5743915,528669.0724677,23,"extinction",2,1
"261",262,1,1,2,1,32,32,0,1,528771.8516207,3,4,0,0,0,0,0,0,8,0,2,15,5,2,1.93338506766684,0,2,528772.1877765,2,528772.5003287,0,0,0,0.824033985251389,0.474236083621184,0,0,0.0470213890713368,0,0,0,1,0,0,0,528774.5060801,528775.0319707,1,0,1.22222222222222,0,0,1,0,528775.0332977,528669.0724677,23,"extinction",2,1
"262",263,1,2,1,1,33,33,0,1,528775.6997246,4,4,0,0,0,0,0,0,8,0,2,15,5,2,1.47933614219635,0,2,528776.0410422,1,528776.3396399,0,0,0,0.071999500430268,0.796074212377109,0,0,0.885804299915339,0,0,0,1,0,0,0,528777.8756607,528778.4055884,1,0,1.33333333333333,0,0,0,0,528778.4069311,528669.0724677,23,"extinction",2,1
"263",264,1,1,2,1,34,34,0,1,528778.6853352,5,4,0,0,0,0,0,0,8,0,2,15,5,2,0.750973413321814,0,1,528779.0267985,1,528779.4962636,0,0,1,0.288337187540165,0.568439038070482,0,0,0.506287368885996,0,0,0,1,0,0,0,528780.3109735,528780.8372702,1,0,1.33333333333333,0,0,0,0,528780.8385991,528669.0724677,23,"extinction",2,0
"264",265,1,2,1,1,35,35,0,1,528781.1154053,6,4,0,0,0,0,0,0,8,0,2,15,5,2,1.83329213886574,0,1,528781.4621474,2,528781.8800172,0,0,1,0.951757034780505,0.88156057635507,0,0,0.657162050559294,0,0,0,1,0,0,0,528783.7804985,528784.3085883,1,0,1.33333333333333,0,0,0,0,528784.3099361,528669.0724677,23,"extinction",2,0
"265",266,1,2,1,1,36,36,0,1,528784.5872673,7,4,0,0,0,0,0,0,8,0,2,15,5,2,1.34587708498538,0,2,528784.9315641,1,528785.3797784,0,0,0,0.117376977417576,0.16448593175802,0,0,0.374461318097911,0,0,0,1,0,0,0,528786.7831063,528787.3135964,1,0,1.33333333333333,0,0,0,0,528787.3149291,528669.0724677,23,"extinction",2,1
"266",267,1,2,1,1,37,37,0,1,528787.5936261,8,4,0,0,0,0,0,0,8,0,2,15,5,2,0.616277476123392,0,2,528787.9340537,1,528788.5636107,0,0,0,0.680687461257054,0.977284919476501,0,0,0.136335251254848,0,0,0,1,0,0,0,528789.2516638,528789.7782128,1,0,1.44444444444444,0,1,0,0,528789.7790398,528669.0724677,23,"extinction",2,1
"267",268,1,2,1,1,38,38,0,1,528790.0566401,1,5,0.85,0,0,0.85,0,2,20,1,2,15,5,2,1.18988474954745,0,1,528790.4029617,2,528790.9231875,0.85,0,1,0.631713375826729,0.0682074879101898,1,0,0.234752253832188,0,0,1,1,0,1,1,528792.1433613,528792.1950155,1,0,1.55555555555556,0,0,0,0,528792.9326743,528669.0724677,23,"reinstatement",2,0
"268",269,1,1,2,1,39,39,0,1,528793.3743708,2,5,0.85,0,0,0.85,0,2,20,1,2,15,5,3,1.88242234280662,0,2,528793.7222026,2,528794.2498501,0,0.85,0,0.356084897309759,0.439654292496278,0,1,0.303756353818187,0,1,1,1,0,2,0,528796.2084808,528796.7428684,1,0,1.55555555555556,0,0,0,0,528796.74358,528669.0724677,23,"reinstatement",2,1
"269",270,1,2,1,1,40,40,0,1,528797.1931812,3,5,0.85,0,0,0.85,0,2,20,1,2,15,5,4,2.00943496356946,0,2,528797.5422434,1,528797.943909,0,0.85,0,0.194837295338114,0.473338032529696,0,1,0.491349418585059,0,1,1,1,0,2,0,528800.0108182,528800.5501539,1,0,1.66666666666667,0,0,0,0,528800.5509249,528669.0724677,23,"reinstatement",2,1
"270",271,1,1,2,1,41,41,0,1,528801.0010758,4,5,0.85,0,0,0.85,0,2,20,1,2,20,5,0,0.602337901228343,0,2,528801.3453357,2,528801.7163325,0,0.85,0,0.521653603876409,0.0768635006004786,0,1,0.785587461075152,0,1,1,1,0,2,0,528802.3801836,528802.918185,1,1,1.66666666666667,2,0,0,0,528804.2917581,528669.0724677,23,"reinstatement",2,1
"271",272,1,1,2,1,42,42,0,1,528804.8046012,5,5,0.85,0,0,0.85,0,2,20,1,2,20,5,1,1.28038675824594,0,2,528805.1484979,2,528805.5628499,0,0.85,0,0.433183929556482,0.492749343556952,0,1,0.346470535724446,0,1,1,1,0,2,0,528806.9173265,528807.4455881,1,0,1.66666666666667,0,0,0,0,528807.4463295,528669.0724677,23,"reinstatement",2,1
"272",273,1,2,1,1,43,43,0,1,528807.8841138,6,5,0.85,0,0,0.85,0,2,20,1,2,20,5,1,0.711760667852589,0,2,528808.2177794,1,528808.6193887,0,0.85,0,0.277281169900262,0.623409049551704,1,0,0.91799764091313,0,0,1,1,0,1,1,528809.3632792,528809.4171075,1,0,1.66666666666667,0,0,0,0,528810.1656014,528669.0724677,23,"reinstatement",2,1
"273",274,1,2,1,1,44,44,0,1,528810.6058598,7,5,0.85,0,0,0.85,0,2,20,1,2,20,5,1,2.00167686260887,0,2,528810.9533315,1,528811.4305246,0,0.85,0,0.270350131372914,0.981985992002076,0,0,0.541915048648527,0,0,0,1,0,0,0,528813.5053179,528814.0352035,1,0,1.77777777777778,0,0,0,1,528814.0365551,528669.0724677,23,"reinstatement",2,1
"274",275,1,1,2,1,45,45,0,1,528814.3012979,8,5,0.85,0,0,0.85,0,2,20,1,2,20,5,1,2.0420271543008,0,2,528814.6397163,2,528815.0996756,0,0.85,0,0.707146019472547,0.899311516820421,0,0,0.559901868786528,0,0,0,1,0,0,0,528817.2083626,528817.7379138,1,0,1.88888888888889,0,0,0,1,528817.7392426,528669.0724677,23,"reinstatement",2,1
"275",276,1,2,1,1,46,46,0,1,528818.0040582,9,5,0.85,0,0,0.85,0,2,20,1,2,20,5,1,1.15711794008112,0,1,528818.3428616,2,528818.7249345,0.85,0,1,0.820594988371005,0.546811146002023,1,0,0.807375654523237,0,0,1,1,0,1,1,528819.9170323,528819.9616601,1,0,1.88888888888889,0,0,0,1,528820.6867779,528669.0724677,23,"reinstatement",2,0
"276",277,1,2,1,1,47,47,0,1,528821.1307374,10,5,0.85,0,0,0.85,0,2,20,1,2,20,5,2,1.40657429049369,0,2,528821.4788502,1,528822.0068803,0,0.85,0,0.132732270061615,0.259301430532003,0,1,0.0610626745076661,0,1,1,1,0,2,0,528823.4801712,528824.0095741,1,0,1.77777777777778,0,0,0,1,528824.0103148,528669.0724677,23,"reinstatement",2,1
"277",278,1,1,2,1,48,48,0,1,528824.4492261,11,5,0.85,0,0,0.85,0,2,20,1,2,20,5,2,1.44516111932544,0,2,528824.7981686,2,528825.2592031,0,0.85,0,0.255728896924482,0.832162073163411,1,0,0.888785981305128,0,0,1,1,0,1,1,528826.743899,528826.7801729,1,0,1.88888888888889,0,0,0,1,528827.5102766,528669.0724677,23,"reinstatement",2,1
"278",279,1,2,1,1,49,49,0,1,528827.9419604,12,5,0.85,0,0,0.85,0,2,20,1,2,20,5,2,1.26722325895758,0,1,528828.2843923,2,528828.7357555,0.85,0,1,0.413145484955887,0.164974499026602,1,0,0.834103890926819,0,0,1,1,0,1,1,528830.0354481,528830.0759314,1,0,1.88888888888889,0,0,0,1,528830.8181608,528669.0724677,23,"reinstatement",2,0
"279",280,1,2,1,1,50,50,0,1,528831.2594386,13,5,0.85,0,0,0.85,0,2,20,1,2,25,0,2,1.07600239184358,0,2,528831.6038152,1,528832.0857616,0,0.85,0,0.016609265608759,0.932841783809694,0,0,0.54170711372366,0,0,0,1,0,0,0,528833.2216017,528833.7476753,1,0,1.77777777777778,1,1,0,1,528835.1996388,528669.0724677,23,"reinstatement",2,1
"280",281,1,2,1,1,51,51,0,1,528835.7091285,1,6,0.85,0,0,0.85,0,0,4,0,3,25,0,2,1.06552316384578,0,2,528836.0408937,1,528836.5009172,0,0.85,0,0.729443488904258,0.851434025710146,0,0,0.528559587021765,0,0,0,0,0,0,0,528837.6419576,528838.1687615,0,0,1.77777777777778,0,0,0,1,528838.1700992,528669.0724677,23,"post",3,0
"281",282,1,1,2,1,52,52,0,1,528838.4501264,2,6,0.85,0,0,0.85,0,0,4,0,3,25,0,3,1.98275143338915,0,2,528838.7931318,2,528839.550724,0,0.85,0,0.793349014255086,0.143853480395965,0,1,0.420010998565922,0,1,1,0,0,2,0,528841.612834,528842.143202,0,0,1.77777777777778,0,0,0,1,528842.1439615,528669.0724677,23,"post",3,0
"282",283,1,2,1,1,53,53,0,1,528842.5853068,3,6,0.85,0,0,0.85,0,0,4,0,3,25,1,3,1.12703016829815,0,1,528842.9299568,2,528843.5906903,0.85,0,1,0.7718634870861,0.243749231579607,1,0,0.653623840468561,1,0,1,0,0,1,0,528844.7813244,528845.3179263,0,0,1.77777777777778,0,0,0,1,528845.3186991,528669.0724677,23,"post",3,0
"283",284,1,2,1,1,54,54,0,1,528845.7677963,4,6,0.85,0,0,0.85,0,0,4,0,3,25,1,4,1.52448452299784,0,2,528846.1157235,1,528846.6190763,0,0.85,0,0.763087735353962,0.598384087210705,0,1,0.670682409825769,0,1,1,0,0,2,0,528848.2008657,528848.7356184,0,0,1.66666666666667,0,1,0,0,528848.7366386,528669.0724677,23,"post",3,0
"284",285,1,1,2,1,55,55,0,1,528849.1821691,1,7,0.15,0,0,0.85,0,2,20,0,3,25,2,4,2.30741113088471,0,1,528849.5187461,1,528850.0999191,0.15,0,1,0.0214760861354237,0.0495004850791532,1,0,0.151311713515991,1,0,1,0,0,1,0,528852.4709292,528853.0030433,0,0,1.66666666666667,0,0,0,0,528853.0037659,528669.0724677,23,"learning",2,0
"285",286,1,1,2,1,56,56,0,1,528853.4477383,2,7,0.15,0,0,0.85,0,2,20,0,3,25,2,4,1.75785641327827,0,2,528853.7887667,2,528854.2224985,0,0.85,0,0.476309181646107,0.933932405004913,0,0,0.126718302445055,0,0,0,0,0,0,0,528856.0405947,528856.5690649,0,0,1.66666666666667,0,0,0,0,528856.5704936,528669.0724677,23,"learning",2,1
"286",287,1,1,2,1,57,57,0,1,528856.8496563,3,7,0.15,0,0,0.85,0,2,20,0,3,30,2,0,0.571887547661909,0,2,528857.1917555,2,528857.5668103,0,0.85,0,0.0213561649732876,0.595071457474049,0,1,0.315526951560098,0,1,1,0,0,2,0,528858.2090893,528858.7354508,0,1,1.66666666666667,2,0,0,0,528860.1204686,528669.0724677,23,"learning",2,1
"287",288,1,1,2,1,58,58,0,1,528860.6297975,4,7,0.15,0,0,0.85,0,2,20,0,3,30,2,0,1.29144053905585,0,1,528860.9615323,1,528861.3369604,0.15,0,1,0.19874811123465,0.24689477554997,0,0,0.882203085712021,0,0,0,0,0,0,0,528862.6960531,528863.2222935,0,0,1.66666666666667,0,0,0,0,528863.2237376,528669.0724677,23,"learning",2,0
"288",289,1,1,2,1,59,59,0,1,528863.5021755,5,7,0.15,0,0,0.85,0,2,20,0,3,30,2,0,2.20112831803732,0,1,528863.84721,1,528864.3535573,0.15,0,1,0.5275600863272,0.793135853335593,0,0,0.456391234869427,0,0,0,0,0,0,0,528866.6326775,528867.1595068,0,0,1.66666666666667,0,0,0,0,528867.1609601,528669.0724677,23,"learning",2,0
"289",290,1,2,1,1,60,60,0,1,528867.4377708,6,7,0.15,0,0,0.85,0,2,20,0,3,30,2,0,1.03541945693496,0,2,528867.7839543,1,528869.1415645,0,0.85,0,0.640209922881551,0.989116781142737,0,0,0.716978882586497,0,0,0,0,0,0,0,528870.252318,528870.7782592,0,0,1.55555555555556,0,0,0,0,528870.7795964,528669.0724677,23,"learning",2,1
"290",291,1,2,1,1,61,61,0,1,528871.0627428,7,7,0.15,0,0,0.85,0,2,20,0,3,30,2,1,1.68267375241319,0,2,528871.4035449,1,528872.1209834,0,0.85,0,0.500769169705482,0.60779940072372,0,1,0.735478006111458,0,1,1,0,0,2,0,528873.8729625,528874.4033859,0,0,1.55555555555556,0,0,0,0,528874.4045758,528669.0724677,23,"learning",2,1
"291",292,1,2,1,1,62,62,0,1,528874.837002,8,7,0.15,0,0,0.85,0,2,20,0,3,30,2,2,1.58735245657007,0,2,528875.1732729,1,528875.5649183,0,0.85,0,0.122144855306523,0.838354860090467,0,1,0.305985495301779,0,1,1,0,0,2,0,528877.2257099,528877.7591944,0,0,1.55555555555556,0,0,0,0,528877.759913,528669.0724677,23,"learning",2,1
"292",293,1,1,2,1,63,63,0,1,528878.2406188,9,7,0.15,0,0,0.85,0,2,20,0,3,30,3,2,1.31456324548038,0,2,528878.5761922,2,528878.9627448,0,0.85,0,0.281231186839016,0.0110342778804022,1,0,0.888132662561923,1,0,1,0,0,1,0,528880.3448531,528880.8705414,0,0,1.66666666666667,0,0,0,0,528880.8712715,528669.0724677,23,"learning",2,1
"293",294,1,2,1,1,64,64,0,1,528881.3065808,10,7,0.15,0,0,0.85,0,2,20,0,3,30,3,2,1.11418639803348,0,1,528881.645416,2,528882.2556232,0.15,0,1,0.504125626626293,0.302352616219203,0,0,0.173974985279834,0,0,0,0,0,0,0,528883.4468108,528883.9753398,0,0,1.66666666666667,0,0,0,0,528883.9766987,528669.0724677,23,"learning",2,0
"294",295,1,2,1,1,65,65,0,1,528884.2556144,11,7,0.15,0,0,0.85,0,2,20,0,3,30,3,2,2.07543492610988,0,1,528884.59793,2,528885.0113427,0.15,0,1,0.891947634578138,0.494865328821966,0,0,0.244576176221771,0,0,0,0,0,0,0,528887.1497692,528887.6761707,0,0,1.66666666666667,0,0,0,0,528887.6775277,528669.0724677,23,"learning",2,0
"295",296,1,1,2,1,66,66,0,1,528887.9546258,12,7,0.15,0,0,0.85,0,2,20,0,3,30,3,3,1.99570770860678,0,2,528888.3010027,2,528888.7325075,0,0.85,0,0.991751426760864,0.48036387558994,0,1,0.246223956743731,0,1,1,0,0,2,0,528890.8035998,528891.333643,0,0,1.55555555555556,0,0,0,0,528891.3343497,528669.0724677,23,"learning",2,1
"296",297,1,2,1,1,67,67,0,1,528891.7824476,13,7,0.15,0,0,0.85,0,2,20,0,3,30,3,4,1.2302094739612,0,2,528892.1207917,1,528892.4550901,0,0.85,0,0.819978414987078,0.405161949108899,0,1,0.653382561648426,0,1,1,0,0,2,0,528893.7559934,528894.2820995,0,0,1.55555555555556,0,0,0,0,528894.2828146,528669.0724677,23,"learning",2,1
"297",298,1,2,1,1,68,68,0,1,528894.7239625,14,7,0.15,0,0,0.85,0,2,20,0,3,35,3,0,1.69871671643145,0,2,528895.0732368,1,528896.5019422,0,0.85,0,0.8830032996008,0.64970709527674,0,1,0.665848529547506,0,1,1,0,0,2,0,528898.2764199,528898.8025344,0,1,1.66666666666667,2,0,0,0,528900.1707471,528669.0724677,23,"learning",2,1
"298",299,1,1,2,1,69,69,0,1,528900.6788756,15,7,0.15,0,0,0.85,0,2,20,0,3,35,3,0,1.59946098492413,0,1,528901.0114933,1,528901.4380476,0.15,0,1,0.153209581224404,0.129155242562179,0,0,0.831768744559631,0,0,0,0,0,0,0,528903.113077,528903.6387854,0,0,1.77777777777778,0,1,0,1,528903.6403985,528669.0724677,23,"learning",2,0
"299",300,1,1,2,1,70,70,0,1,528903.9194945,1,8,0.15,0,0,0.85,2,0,0,0,1,35,3,0,1.57809455516119,0,1,528904.264182,1,528904.5898217,0.15,0,1,0.662261255688716,0.165535259031146,0,0,0.539672990761985,0,0,0,0,0,0,0,528906.2323882,528906.7713822,0,0,1.66666666666667,0,0,0,0,528906.7726436,528669.0724677,23,"fill",2,0
"300",301,1,2,1,1,71,71,0,1,528907.0418062,2,8,0.15,0,0,0.85,2,0,0,0,1,35,3,1,1.37955838588435,0,2,528907.3833372,1,528907.9236007,0,0.85,0,0.0728819595144473,0.513911055567804,0,1,0.52768547316225,0,1,1,0,0,2,0,528909.3856627,528909.9119447,0,0,1.55555555555556,0,0,0,0,528909.9126305,528669.0724677,23,"fill",2,1
"301",302,1,2,1,1,72,72,0,1,528910.360033,3,8,0.15,0,0,0.85,2,0,0,0,1,35,3,2,1.44705738715414,0,2,528910.7027563,1,528911.9599056,0,0.85,0,0.436353978808186,0.680167549044845,0,1,0.376897348023629,0,1,1,0,0,2,0,528913.4890884,528914.0147274,0,0,1.55555555555556,0,0,0,0,528914.015395,528669.0724677,23,"fill",2,1
"302",303,1,1,2,1,73,73,0,1,528914.4658226,4,8,0.15,0,0,0.85,2,0,0,0,1,35,3,3,0.624584712181699,0,2,528914.80613,2,528915.2064502,0,0.85,0,0.0861523317636992,0.530684987135483,0,1,0.278172950166458,0,1,1,0,0,2,0,528915.8903425,528916.4158758,0,0,1.55555555555556,0,0,0,0,528916.4169739,528669.0724677,23,"fill",2,1
"303",304,1,2,1,1,74,74,0,1,528916.8484502,5,8,0.15,0,0,0.85,2,0,0,0,1,35,3,4,2.61499246808509,0,2,528917.1916171,1,528917.5079254,0,0.85,0,0.986251914465001,0.0974580951073978,0,1,0.515638187106142,0,1,1,0,0,2,0,528920.1946717,528920.7222511,0,0,1.66666666666667,0,0,0,0,528920.7229077,528669.0724677,23,"fill",2,1
"304",305,1,1,2,1,75,75,0,1,528921.1750426,6,8,0.15,0,0,0.85,2,0,0,0,1,35,3,5,1.19681972710217,0,2,528921.5119468,2,528921.9032515,0,0.85,0,0.457781379926344,0.681525085125438,0,1,0.2012912827508,0,1,1,0,0,2,0,528923.1629939,528923.6894716,0,1,1.77777777777778,0,1,0,1,528923.6903508,528669.0724677,23,"fill",2,1
"305",306,1,2,1,1,76,76,0,1,528924.1212795,1,9,0,0,0,0,0,0,8,0,1,35,3,5,2.20079761866554,0,1,528924.4643327,2,528925.5662723,0,0,1,0.779276200264157,0.588774250640406,0,0,0.212633609940428,0,0,0,0,1,0,0,528927.8335215,528928.3601345,0,1,1.77777777777778,0,0,0,1,528928.3615883,528669.0724677,23,"extinction",1,1
